Time_I,Intensity,Time_L,Laser,Time_V,Vert_Emit,Time_H,Horz_Emit,Time_C,Linac_Current
Wed Feb 24 09:35:13.983,4.365086555,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:03.944,21.4606458
Wed Feb 24 09:35:18.983,4.370075226,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:08.944,21.37255539
Wed Feb 24 09:35:19.050,4.325177193,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:11.544,21.37255539
Wed Feb 24 09:35:21.583,4.414973259,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:13.943,21.60341301
Wed Feb 24 09:35:21.650,4.4249506,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:18.943,21.40900659
Wed Feb 24 09:35:23.183,4.325177193,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:19.010,21.19941217
Wed Feb 24 09:35:23.250,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:21.543,21.557849
Wed Feb 24 09:35:23.983,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:21.610,21.5608866
Wed Feb 24 09:35:24.050,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:23.143,21.08398336
Wed Feb 24 09:35:28.982,4.355109215,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:23.210,21.39989379
Wed Feb 24 09:35:29.049,4.295245171,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:23.943,21.28750258
Wed Feb 24 09:35:31.582,4.335154533,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:24.010,21.39078099
Wed Feb 24 09:35:31.649,4.270301819,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:28.942,21.27535218
Wed Feb 24 09:35:33.982,4.350120544,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:29.009,21.32091618
Wed Feb 24 09:35:34.048,4.315199852,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:31.542,21.10220897
Wed Feb 24 09:35:38.981,4.350120544,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:31.609,21.28750258
Wed Feb 24 09:35:39.048,4.390029907,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:33.942,21.34825459
Wed Feb 24 09:35:41.581,4.345131874,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:34.008,21.35736739
Wed Feb 24 09:35:41.647,4.310211182,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:38.941,21.28750258
Wed Feb 24 09:35:43.981,4.385041237,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:39.008,21.41508179
Wed Feb 24 09:35:44.047,4.330165863,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:41.541,21.43938259
Wed Feb 24 09:35:48.980,4.365086555,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:41.607,21.34521699
Wed Feb 24 09:35:49.047,4.300233841,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:43.941,21.67631541
Wed Feb 24 09:35:51.580,4.385041237,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:44.007,21.23586338
Wed Feb 24 09:35:53.980,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:48.940,21.497097
Wed Feb 24 09:35:58.980,4.365086555,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:49.007,21.27231458
Wed Feb 24 09:36:01.580,4.459871292,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:51.540,21.38774339
Wed Feb 24 09:36:03.979,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:53.940,21.41811939
Wed Feb 24 09:36:08.979,4.514746666,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:35:58.940,21.22978818
Wed Feb 24 09:36:11.578,4.439916611,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:01.540,21.5669618
Wed Feb 24 09:36:13.978,4.469848633,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:03.939,21.30572818
Wed Feb 24 09:36:18.976,4.42993927,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:08.939,21.73706742
Wed Feb 24 09:36:19.043,4.529712677,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:11.538,21.37255539
Wed Feb 24 09:36:21.575,4.380052567,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:13.938,21.43026979
Wed Feb 24 09:36:21.642,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:18.936,21.60948821
Wed Feb 24 09:36:23.175,4.459871292,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:19.003,21.76440582
Wed Feb 24 09:36:23.242,4.4249506,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:21.535,21.4788714
Wed Feb 24 09:36:23.975,4.494791985,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:21.602,21.5153226
Wed Feb 24 09:36:24.041,4.390029907,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:23.135,21.37863059
Wed Feb 24 09:36:28.973,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:23.202,21.5608866
Wed Feb 24 09:36:29.040,4.375063896,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:23.935,21.4697586
Wed Feb 24 09:36:31.572,4.474837303,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:24.001,21.34521699
Wed Feb 24 09:36:31.639,4.385041237,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:28.933,21.39078099
Wed Feb 24 09:36:33.972,4.385041237,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:29.000,21.14473537
Wed Feb 24 09:36:34.038,4.464859962,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:31.532,21.39381859
Wed Feb 24 09:36:38.970,4.464859962,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:31.599,21.5062098
Wed Feb 24 09:36:39.037,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:33.932,21.39989379
Wed Feb 24 09:36:41.569,4.469848633,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:33.998,21.5396234
Wed Feb 24 09:36:41.636,4.360097885,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:38.930,21.68542821
Wed Feb 24 09:36:43.969,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:38.997,21.37559299
Wed Feb 24 09:36:44.035,4.509757996,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:41.529,21.557849
Wed Feb 24 09:36:48.968,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:41.596,21.5305106
Wed Feb 24 09:36:49.034,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:43.929,21.4849466
Wed Feb 24 09:36:51.567,4.370075226,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:43.995,21.4788714
Wed Feb 24 09:36:53.967,4.330165863,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:48.928,21.24193858
Wed Feb 24 09:36:58.966,4.355109215,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:48.994,21.38774339
Wed Feb 24 09:37:01.565,4.370075226,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:51.527,21.23282578
Wed Feb 24 09:37:03.965,4.380052567,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:53.927,21.4606458
Wed Feb 24 09:37:08.965,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:36:58.926,21.4606458
Wed Feb 24 09:37:11.565,4.414973259,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:01.525,21.09005856
Wed Feb 24 09:37:13.965,4.385041237,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:03.925,21.33914179
Wed Feb 24 09:37:18.966,4.474837303,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:08.925,21.4879842
Wed Feb 24 09:37:19.032,4.235381126,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:11.525,21.32091618
Wed Feb 24 09:37:21.566,4.345131874,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:13.925,21.43634499
Wed Feb 24 09:37:21.633,4.380052567,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:18.926,21.4727962
Wed Feb 24 09:37:23.166,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:18.992,21.41811939
Wed Feb 24 09:37:23.233,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:21.526,21.29965298
Wed Feb 24 09:37:23.966,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:21.593,21.5244354
Wed Feb 24 09:37:24.033,4.380052567,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:23.126,21.59430021
Wed Feb 24 09:37:28.967,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:23.193,21.39078099
Wed Feb 24 09:37:28.967,4.355109215,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:23.926,21.44849539
Wed Feb 24 09:37:31.568,4.4249506,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:23.993,21.42419459
Wed Feb 24 09:37:31.634,4.395018578,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:28.927,21.27535218
Wed Feb 24 09:37:33.968,4.469848633,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:28.994,21.43026979
Wed Feb 24 09:37:34.035,4.385041237,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:31.528,21.33306659
Wed Feb 24 09:37:38.969,4.365086555,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:31.594,21.36648019
Wed Feb 24 09:37:38.969,4.380052567,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:33.928,21.62163861
Wed Feb 24 09:37:41.570,4.469848633,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:33.995,21.41508179
Wed Feb 24 09:37:41.636,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:38.929,21.4545706
Wed Feb 24 09:37:43.970,4.464859962,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:38.996,21.64290181
Wed Feb 24 09:37:43.970,4.395018578,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:41.530,21.5608866
Wed Feb 24 09:37:48.970,4.414973259,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:41.596,21.64593941
Wed Feb 24 09:37:49.037,4.42993927,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:43.930,21.57607461
Wed Feb 24 09:37:51.570,4.385041237,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:43.997,21.527473
Wed Feb 24 09:37:53.971,4.390029907,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:48.930,21.23586338
Wed Feb 24 09:37:58.971,4.404995918,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:48.997,21.4606458
Wed Feb 24 09:38:01.570,4.469848633,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:51.530,21.40596899
Wed Feb 24 09:38:03.970,4.414973259,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:53.931,21.19941217
Wed Feb 24 09:38:08.969,4.404995918,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:37:58.931,21.19029937
Wed Feb 24 09:38:11.569,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:01.530,21.4606458
Wed Feb 24 09:38:13.968,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:03.930,21.5669618
Wed Feb 24 09:38:18.967,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:08.929,21.22067538
Wed Feb 24 09:38:19.034,4.464859962,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:11.529,21.31180338
Wed Feb 24 09:38:21.567,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:13.928,21.22978818
Wed Feb 24 09:38:21.633,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:18.927,21.43938259
Wed Feb 24 09:38:23.166,4.454882622,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:18.994,21.37863059
Wed Feb 24 09:38:23.233,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:21.527,21.5001346
Wed Feb 24 09:38:23.966,4.489803314,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:21.593,21.4788714
Wed Feb 24 09:38:23.966,4.454882622,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:23.126,21.30572818
Wed Feb 24 09:38:28.965,4.474837303,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:23.193,21.30876578
Wed Feb 24 09:38:28.965,4.395018578,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:23.926,21.66416501
Wed Feb 24 09:38:31.565,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:23.993,21.4697586
Wed Feb 24 09:38:31.632,4.360097885,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:28.925,21.512285
Wed Feb 24 09:38:33.965,4.43492794,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:28.992,21.21156257
Wed Feb 24 09:38:33.965,4.375063896,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:31.525,21.37559299
Wed Feb 24 09:38:38.965,4.390029907,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:31.592,21.20244977
Wed Feb 24 09:38:38.965,4.4249506,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:33.925,21.37863059
Wed Feb 24 09:38:41.566,4.43492794,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:33.992,21.21763778
Wed Feb 24 09:38:41.632,4.390029907,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:38.925,21.21460018
Wed Feb 24 09:38:43.966,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:38.992,21.4727962
Wed Feb 24 09:38:43.966,4.375063896,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:41.526,21.42419459
Wed Feb 24 09:38:48.966,4.439916611,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:41.592,21.36648019
Wed Feb 24 09:38:49.033,4.42993927,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:43.926,21.25105138
Wed Feb 24 09:38:51.566,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:43.992,21.16903617
Wed Feb 24 09:38:53.967,4.42993927,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:48.926,21.27535218
Wed Feb 24 09:38:58.968,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:48.993,21.30876578
Wed Feb 24 09:39:01.568,4.380052567,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:51.526,21.4758338
Wed Feb 24 09:39:03.969,4.489803314,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:53.927,21.39685619
Wed Feb 24 09:39:08.970,4.474837303,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:38:58.928,21.43026979
Wed Feb 24 09:39:11.570,4.390029907,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:01.528,21.20852497
Wed Feb 24 09:39:13.970,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:03.929,21.61252581
Wed Feb 24 09:39:18.971,4.395018578,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:08.930,21.5365858
Wed Feb 24 09:39:18.971,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:11.530,21.19333697
Wed Feb 24 09:39:21.571,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:13.930,21.4727962
Wed Feb 24 09:39:21.638,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:18.931,21.14473537
Wed Feb 24 09:39:23.171,4.464859962,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:18.998,21.27535218
Wed Feb 24 09:39:23.238,4.43492794,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:21.531,21.32091618
Wed Feb 24 09:39:23.971,4.370075226,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:21.598,21.39078099
Wed Feb 24 09:39:23.971,4.439916611,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:23.131,21.39685619
Wed Feb 24 09:39:29.038,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:23.198,21.34217939
Wed Feb 24 09:39:31.572,4.464859962,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:23.931,21.08702096
Wed Feb 24 09:39:31.639,4.494791985,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:23.998,21.41811939
Wed Feb 24 09:39:33.972,4.439916611,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:28.932,21.33002898
Wed Feb 24 09:39:34.039,4.380052567,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:28.998,21.5335482
Wed Feb 24 09:39:38.973,4.43492794,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:31.532,21.4576082
Wed Feb 24 09:39:39.039,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:31.599,21.59126261
Wed Feb 24 09:39:41.573,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:33.932,21.40293139
Wed Feb 24 09:39:41.640,4.395018578,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:33.999,21.28142738
Wed Feb 24 09:39:43.973,4.404995918,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:38.933,21.44849539
Wed Feb 24 09:39:44.040,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:38.999,21.22675058
Wed Feb 24 09:39:48.974,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:41.533,21.4576082
Wed Feb 24 09:39:49.041,4.395018578,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:41.600,21.30572818
Wed Feb 24 09:39:51.575,4.4249506,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:43.933,21.37255539
Wed Feb 24 09:39:53.975,4.479825974,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:44.000,21.58214981
Wed Feb 24 09:39:58.977,4.469848633,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:48.934,21.40900659
Wed Feb 24 09:40:01.577,4.464859962,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:49.001,21.24801378
Wed Feb 24 09:40:03.978,4.479825974,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:51.535,21.42419459
Wed Feb 24 09:40:08.979,4.469848633,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:53.935,21.5699994
Wed Feb 24 09:40:11.580,4.4249506,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:39:58.937,21.5608866
Wed Feb 24 09:40:13.980,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:01.537,21.5365858
Wed Feb 24 09:40:18.981,4.439916611,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:03.938,21.64593941
Wed Feb 24 09:40:19.048,4.459871292,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:08.939,21.4788714
Wed Feb 24 09:40:21.581,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:11.540,21.33914179
Wed Feb 24 09:40:21.648,4.484814644,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:13.940,21.5335482
Wed Feb 24 09:40:23.182,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:18.941,21.4758338
Wed Feb 24 09:40:23.248,4.43492794,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:19.008,21.35129219
Wed Feb 24 09:40:24.048,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:21.541,21.27231458
Wed Feb 24 09:40:29.049,4.4249506,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:21.608,21.65201461
Wed Feb 24 09:40:31.582,4.4249506,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:23.142,21.4758338
Wed Feb 24 09:40:31.649,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:23.208,21.42115699
Wed Feb 24 09:40:33.982,4.42993927,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:23.942,21.59126261
Wed Feb 24 09:40:34.049,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:24.008,21.5031722
Wed Feb 24 09:40:38.982,4.4249506,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:28.942,21.37559299
Wed Feb 24 09:40:39.049,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:29.009,21.36951779
Wed Feb 24 09:40:41.582,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:31.542,21.20244977
Wed Feb 24 09:40:41.648,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:31.609,21.43938259
Wed Feb 24 09:40:43.981,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:33.942,21.22371298
Wed Feb 24 09:40:44.048,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:34.009,21.22067538
Wed Feb 24 09:40:48.980,4.42993927,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:38.942,21.18422417
Wed Feb 24 09:40:49.047,4.390029907,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:39.009,21.39989379
Wed Feb 24 09:40:51.580,4.395018578,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:41.542,21.4910218
Wed Feb 24 09:40:53.980,4.390029907,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:41.608,21.30269058
Wed Feb 24 09:40:58.980,4.494791985,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:43.941,21.39685619
Wed Feb 24 09:41:01.581,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:44.008,21.4758338
Wed Feb 24 09:41:03.914,4.439916611,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:48.940,21.481909
Wed Feb 24 09:41:08.983,4.315199852,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:49.007,21.24497618
Wed Feb 24 09:41:11.583,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:51.540,21.26927698
Wed Feb 24 09:41:13.918,4.43492794,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:53.940,21.41204419
Wed Feb 24 09:41:19.053,4.43492794,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:40:58.940,21.58518741
Wed Feb 24 09:41:21.587,4.355109215,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:01.541,21.33002898
Wed Feb 24 09:41:21.654,4.395018578,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:03.941,21.66112741
Wed Feb 24 09:41:23.187,4.4249506,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:08.943,21.18118657
Wed Feb 24 09:41:23.254,4.464859962,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:11.543,21.5244354
Wed Feb 24 09:41:24.054,4.365086555,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:13.944,21.44545779
Wed Feb 24 09:41:28.990,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:18.946,21.25408898
Wed Feb 24 09:41:29.056,4.370075226,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:19.013,21.32091618
Wed Feb 24 09:41:31.591,4.439916611,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:21.547,21.03234416
Wed Feb 24 09:41:31.657,4.42993927,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:21.614,21.527473
Wed Feb 24 09:41:33.991,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:23.147,21.22067538
Wed Feb 24 09:41:34.058,4.494791985,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:23.214,21.44849539
Wed Feb 24 09:41:38.993,4.380052567,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:23.948,21.5335482
Wed Feb 24 09:41:39.060,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:24.014,21.39078099
Wed Feb 24 09:41:41.594,4.42993927,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:28.950,21.42723219
Wed Feb 24 09:41:41.660,4.395018578,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:29.016,21.28750258
Wed Feb 24 09:41:43.994,4.375063896,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:31.551,21.57911221
Wed Feb 24 09:41:44.061,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:31.617,21.5639242
Wed Feb 24 09:41:48.995,4.390029907,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:33.951,21.58518741
Wed Feb 24 09:41:49.062,4.404995918,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:34.018,21.72491702
Wed Feb 24 09:41:51.596,4.395018578,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:38.953,21.24497618
